Row_number	Gene_Name	File_Location
4345	group_1812	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4345
4346	group_1693	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4346
4347	group_1637	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4347
4348	group_1561	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4348
4349	group_1507	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4349
4350	group_1453	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4350
4351	group_1447	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4351
4352	group_1446	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4352
4353	group_1438	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4353
4354	group_1433	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4354
4355	group_1368	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4355
4356	group_1206	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4356
4357	group_1168	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4357
4358	group_1077	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4358
4359	group_1015	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4359
4360	group_1011	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4360
4361	group_742	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4361
4362	group_403	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4362
4363	group_353	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4363
4364	group_349	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4364
4365	group_295	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4365
4366	group_250	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4366
4367	group_232	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4367
4368	group_226	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4368
4369	group_163	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4369
4370	group_93	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4370
4371	group_15903	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4371
4372	group_15556	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4372
4373	group_15523	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4373
4374	group_15309	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4374
4375	group_15307	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4375
4376	group_15211	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4376
4377	group_15057	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4377
4378	group_15012	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4378
4379	group_14932	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4379
4380	group_14779	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4380
4381	group_14730	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4381
4382	group_14729	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4382
4383	group_14655	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4383
4384	group_14650	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4384
4385	group_14612	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4385
4386	group_14359	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4386
4387	group_13981	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4387
4388	group_13487	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4388
4389	group_12970	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4389
4390	group_12941	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4390
4391	group_12909	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4391
4392	group_12823	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4392
4393	group_12717	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4393
4394	group_12688	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4394
4395	group_12657	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4395
4396	group_12509	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4396
4397	group_12330	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4397
4398	group_12306	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4398
4399	group_12112	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4399
4400	group_11567	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4400
4401	group_11094	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4401
4402	group_10957	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4402
4403	group_10910	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4403
4404	group_10884	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4404
4405	group_10864	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4405
4406	group_10831	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4406
4407	group_10788	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4407
4408	group_10738	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4408
4409	group_10705	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4409
4410	group_10676	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4410
4411	group_10669	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4411
4412	group_10628	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4412
4413	group_10616	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4413
4414	group_10613	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4414
4415	group_10603	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4415
4416	group_10588	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4416
4417	group_10582	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4417
4418	group_10471	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4418
4419	group_10337	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4419
4420	group_10255	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4420
4421	group_10241	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4421
4422	group_10227	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4422
4423	group_10209	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4423
4424	group_10195	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4424
4425	group_10179	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4425
4426	group_10176	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4426
4427	group_10163	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4427
4428	group_10102	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4428
4429	group_10076	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4429
4430	group_10070	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4430
4431	group_10043	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4431
4432	group_10029	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4432
4433	group_9987	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4433
4434	group_9971	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4434
4435	group_9953	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4435
4436	group_9948	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4436
4437	group_9934	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4437
4438	group_9915	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4438
4439	group_9894	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4439
4440	group_9806	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4440
4441	group_9747	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4441
4442	group_9733	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4442
4443	group_9710	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4443
4444	group_9686	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4444
4445	group_9675	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4445
4446	group_9639	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4446
4447	group_9637	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4447
4448	group_9608	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4448
4449	group_9588	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4449
4450	group_9508	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4450
4451	group_9471	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4451
4452	group_9458	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4452
4453	group_9442	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4453
4454	group_9395	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4454
4455	group_9316	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4455
4456	group_9315	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4456
4457	group_9304	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4457
4458	group_9284	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4458
4459	group_9106	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4459
4460	group_9087	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4460
4461	group_9086	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4461
4462	group_9085	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4462
4463	group_9020	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4463
4464	group_9000	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4464
4465	group_8897	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4465
4466	group_8877	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4466
4467	group_8813	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4467
4468	group_8804	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4468
4469	group_8641	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4469
4470	group_8448	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4470
4471	group_8438	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4471
4472	group_8435	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4472
4473	group_8402	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4473
4474	group_8363	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4474
4475	group_8260	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4475
4476	group_8242	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4476
4477	group_7905	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4477
4478	group_7825	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4478
4479	group_7822	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4479
4480	group_7803	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4480
4481	group_7755	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4481
4482	group_7752	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4482
4483	group_7715	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4483
4484	group_7709	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4484
4485	group_7699	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4485
4486	group_7688	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4486
4487	group_7638	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4487
4488	group_7567	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4488
4489	group_7564	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4489
4490	btgA	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4490
4491	group_7496	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4491
4492	group_7477	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4492
4493	group_7466	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4493
4494	group_7413	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4494
4495	group_7412	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4495
4496	group_7133	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4496
4497	group_6964	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4497
4498	group_6948	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4498
4499	group_6891	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4499
4500	group_6877	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4500
4501	group_6756	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4501
4502	group_6723	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4502
4503	group_6334	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4503
4504	group_6231	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4504
4505	group_6180	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4505
4506	group_6069	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4506
4507	group_5885	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4507
4508	group_5827	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4508
4509	group_5690	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4509
4510	group_5652	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4510
4511	group_5599	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4511
4512	group_5549	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4512
4513	group_5504	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4513
4514	group_5488	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4514
4515	group_5481	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4515
4516	group_5461	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4516
4517	group_5426	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4517
4518	group_4912	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4518
4519	group_4859	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4519
4520	group_4736	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4520
4521	group_4429	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4521
4522	group_4341	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4522
4523	group_4333	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4523
4524	group_4278	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4524
4525	group_4132	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4525
4526	group_4048	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4526
4527	group_4043	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4527
4528	group_3938	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4528
4529	group_3855	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4529
4530	group_3748	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4530
4531	group_3667	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4531
4532	group_3637	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4532
4533	group_3573	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4533
4534	group_3308	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4534
4535	group_3188	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4535
4536	group_2685	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4536
4537	group_2682	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4537
4538	group_2681	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4538
4539	group_2680	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4539
4540	group_2676	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4540
4541	group_2673	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4541
4542	group_2415	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4542
4543	group_2274	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4543
4544	group_2253	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4544
4545	group_1795	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4545
4546	group_1720	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4546
4547	group_1648	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4547
4548	group_1644	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4548
4549	group_1424	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4549
4550	group_1394	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4550
4551	group_681	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4551
4552	group_210	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4552
4553	group_166	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4553
4554	group_80	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4554
4555	group_15854	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4555
4556	group_15616	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4556
4557	group_15508	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4557
4558	group_15442	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4558
4559	group_15404	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4559
4560	group_15317	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4560
4561	group_15165	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4561
4562	group_15164	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4562
4563	group_15149	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4563
4564	group_15014	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4564
4565	group_14846	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4565
4566	group_14770	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4566
4567	group_14540	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4567
4568	group_14272	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4568
4569	group_14074	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4569
4570	group_13751	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4570
4571	group_13710	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4571
4572	group_13649	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4572
4573	group_13364	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4573
4574	group_13090	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4574
4575	group_12990	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4575
4576	group_12850	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4576
4577	group_12822	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4577
4578	group_12273	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4578
4579	group_11981	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4579
4580	group_11867	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4580
4581	group_11569	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4581
4582	group_11347	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4582
4583	group_11245	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4583
4584	group_11233	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4584
4585	group_11174	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4585
4586	group_11173	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4586
4587	group_11099	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4587
4588	group_10875	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4588
4589	group_10866	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4589
4590	group_10656	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4590
4591	group_10583	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4591
4592	group_10524	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4592
4593	group_10523	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4593
4594	group_10519	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4594
4595	group_10497	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4595
4596	group_10496	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4596
4597	group_10495	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4597
4598	group_10453	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4598
4599	group_10447	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4599
4600	group_10391	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4600
4601	group_10371	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4601
4602	group_10358	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4602
4603	group_10357	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4603
4604	group_10345	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4604
4605	group_10233	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4605
4606	group_10205	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4606
4607	group_10159	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4607
4608	group_10118	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4608
4609	group_10092	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4609
4610	group_10079	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4610
4611	group_10030	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4611
4612	group_9990	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4612
4613	group_9946	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4613
4614	group_9939	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4614
4615	group_9919	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4615
4616	group_9904	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4616
4617	group_9868	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4617
4618	group_9853	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4618
4619	group_9715	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4619
4620	group_9705	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4620
4621	group_9621	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4621
4622	group_9550	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4622
4623	group_9443	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4623
4624	group_9350	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4624
4625	group_9260	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4625
4626	group_9158	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4626
4627	group_9125	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4627
4628	group_8926	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4628
4629	group_8882	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4629
4630	group_8867	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4630
4631	group_8797	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4631
4632	group_8722	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4632
4633	group_8637	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4633
4634	group_8627	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4634
4635	group_8626	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4635
4636	group_8554	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4636
4637	group_8541	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4637
4638	group_8384	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4638
4639	group_8317	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4639
4640	group_8258	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4640
4641	group_8240	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4641
4642	group_8189	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4642
4643	group_8158	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4643
4644	group_8073	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4644
4645	group_8037	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4645
4646	group_7896	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4646
4647	group_7882	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4647
4648	group_7849	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4648
4649	group_7833	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4649
4650	group_7826	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4650
4651	group_7684	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4651
4652	group_7672	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4652
4653	group_7566	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4653
4654	group_7551	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4654
4655	group_7465	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4655
4656	group_7291	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4656
4657	group_7280	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4657
4658	group_7243	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4658
4659	group_7091	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4659
4660	group_7026	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4660
4661	group_6864	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4661
4662	group_6858	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4662
4663	group_6833	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4663
4664	group_6826	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4664
4665	group_6748	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4665
4666	group_6728	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4666
4667	group_6712	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4667
4668	group_6704	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4668
4669	group_6615	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4669
4670	group_6464	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4670
4671	group_6460	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4671
4672	group_6230	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4672
4673	group_6176	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4673
4674	group_6102	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4674
4675	group_6040	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4675
4676	group_6010	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4676
4677	group_5937	/Users/sanchezh/Desktop/tombombadil/TOMBOMBADIL4677
